model,seed,curve_index,strategy_raw,strategy,epochs_ran,requested_epochs,stopped_early,final_train_loss,final_val_loss,best_val_loss,n_train_points,n_val_points
PatchTST,42,61,FTL,1. FTL,10,,,0.0086242935991263,0.04455698251724243,0.03914636075496673,10,10
PatchTST,42,62,FTL,1. FTL,10,,,0.021824814449884704,0.10105127573013306,0.08666078627109527,10,10
PatchTST,42,63,FTL,1. FTL,10,,,0.0026466202364381413,0.004223411735147238,0.004223411735147238,10,10
PatchTST,42,64,FTL,1. FTL,10,,,0.005879441350017015,0.0069911710917949675,0.0032330668345093728,10,10
PatchTST,42,65,FTL,1. FTL,10,,,0.002962513951720988,0.007187020108103752,0.0039098793454468254,10,10
PatchTST,42,66,FTL,1. FTL,10,,,0.011742425484325343,0.022338615357875825,0.017517977058887482,10,10
PatchTST,42,67,FTL,1. FTL,10,,,0.006431428183041776,0.012517982348799705,0.005888281539082527,10,10
PatchTST,42,68,FTL,1. FTL,10,,,0.05945934055418503,0.03079580008983612,0.02889888107776642,10,10
PatchTST,42,69,FTL,1. FTL,10,,,0.05558976395873398,0.30585523484274746,0.08057239674031734,10,10
PatchTST,42,70,FTL,1. FTL,10,,,0.01154273953970249,0.4079947316646576,0.2803608601540327,10,10
PatchTST,42,71,FTL,1. FTL,10,,,0.07433133240193532,0.013230434954166412,0.007072310075163841,10,10
PatchTST,42,72,FTL,1. FTL,10,,,0.017050319597968037,0.1150477722287178,0.07544676885008812,10,10
PatchTST,42,73,FTL,1. FTL,10,,,0.0027582972710523098,0.0081934430077672,0.005392237156629562,10,10
PatchTST,42,74,FTL,1. FTL,10,,,0.1099982000382612,0.3861781786009669,0.3443867952376604,10,10
PatchTST,42,75,FTL,1. FTL,10,,,0.013339852863735947,0.03416973203420639,0.01866690009832382,10,10
PatchTST,42,76,FTL,1. FTL,10,,,0.00842780419563412,0.011719326608844342,0.010399579711418638,10,10
PatchTST,42,77,FTL,1. FTL,10,,,0.0011100235167477808,0.002152171857174366,0.0020817788330317346,10,10
PatchTST,42,78,FTL,1. FTL,10,,,0.09140860761306312,3.0568866564519706,1.4038199269771576,10,10
PatchTST,42,79,FTL,1. FTL,10,,,0.00985217508594922,0.01829071491956711,0.01789678581058979,10,10
PatchTST,42,80,FTL,1. FTL,10,,,0.07073898362576315,0.041677197962999346,0.041253857612609864,10,10
PatchTST,42,81,FTL,1. FTL,10,,,0.019079069319234147,0.2237816121429205,0.1798762048780918,10,10
PatchTST,42,82,FTL,1. FTL,10,,,0.004316236239512196,0.009746015481650829,0.00962669525295496,10,10
PatchTST,42,83,FTL,1. FTL,10,,,0.0026727019712015944,0.0026471809204667808,0.0023643459239974618,10,10
PatchTST,42,84,FTL,1. FTL,10,,,0.05815290158922433,0.011692692302167415,0.006285837143659592,10,10
PatchTST,42,85,FTL,1. FTL,10,,,0.005709241940652533,0.011241003312170506,0.0058192904479801655,10,10
PatchTST,42,86,FTL,1. FTL,10,,,0.002724594085762494,0.0034002838283777237,0.002469663256779313,10,10
PatchTST,42,87,FTL,1. FTL,10,,,0.010627821236747876,0.0247033154964447,0.01647925540804863,10,10
PatchTST,42,88,FTL,1. FTL,10,,,0.052883358495587576,0.02274496614933014,0.02099132664501667,10,10
PatchTST,42,89,FTL,1. FTL,10,,,0.015994308233705318,0.037154166400432585,0.02864063359797001,10,10
PatchTST,42,90,FTL,1. FTL,10,,,0.002735129548085293,0.008603717163205148,0.004498306578025222,10,10
PatchTST,42,91,FTL,1. FTL,10,,,0.025098294978784675,0.24898020774126053,0.09707266211509705,10,10
PatchTST,42,92,FTL,1. FTL,10,,,0.011202330433518745,0.012952236533164978,0.01127438560128212,10,10
PatchTST,42,93,FTL,1. FTL,10,,,0.1083845551773088,0.7130484471097589,0.2926967404782772,10,10
PatchTST,42,94,FTL,1. FTL,10,,,0.04125337130554162,0.009594780281186105,0.005332502564415336,10,10
PatchTST,42,95,FTL,1. FTL,10,,,0.09731601119586607,2.198914247378707,1.5573917440790683,10,10
PatchTST,42,96,FTL,1. FTL,10,,,0.05644989661811813,0.017133690267801285,0.006806315407156944,10,10
PatchTST,42,97,FTL,1. FTL,10,,,0.011585072852762007,0.0306428924202919,0.016995554715394975,10,10
PatchTST,42,98,FTL,1. FTL,10,,,0.00850341995032176,0.025936143696308134,0.017764523550868036,10,10
PatchTST,42,99,FTL,1. FTL,10,,,0.002413528447662831,0.004628329649567604,0.003539030747488141,10,10
PatchTST,42,100,FTL,1. FTL,10,,,0.051483932589773886,0.008423220943659543,0.008423220943659543,10,10
PatchTST,42,101,FTL,1. FTL,10,,,0.024657836650828845,0.7894789344444871,0.29429537944495676,10,10
PatchTST,42,102,FTL,1. FTL,10,,,0.0040283083575011645,0.01005686712401208,0.0071462140248347355,10,10
PatchTST,42,103,FTL,1. FTL,10,,,0.09721915109390973,1.8026849369890987,1.521257619895041,10,10
PatchTST,42,104,FTL,1. FTL,10,,,0.00155183731033757,0.005911315754055977,0.0033550708694383502,10,10
PatchTST,42,105,FTL,1. FTL,10,,,0.058756817199118176,0.007099119611084461,0.006046761721372604,10,10
PatchTST,42,106,FTL,1. FTL,10,,,0.005202377840326367,0.007229016181081533,0.006105765979737043,10,10
PatchTST,42,107,FTL,1. FTL,10,,,0.023894760770304255,0.1272527265548706,0.1272527265548706,10,10
PatchTST,42,108,FTL,1. FTL,10,,,0.013212638104531339,0.009690000750124455,0.008429660312831402,10,10
PatchTST,42,109,FTL,1. FTL,10,,,0.0025867348316637923,0.0049213673174381255,0.004001224152743816,10,10
PatchTST,42,110,FTL,1. FTL,10,,,0.002488264386216557,0.004051748625934124,0.0029612591490149496,10,10
PatchTST,42,111,FTL,1. FTL,10,,,0.01625918168927919,0.030056969076395035,0.027082471624016762,10,10
PatchTST,42,112,FTL,1. FTL,10,,,0.004240657205423365,0.009822177402675152,0.009244862534105778,10,10
PatchTST,42,113,FTL,1. FTL,10,,,0.007835521928077628,0.00849683303385973,0.008291403576731683,10,10
PatchTST,42,114,FTL,1. FTL,10,,,0.03892508353078915,2.0326225980371238,1.3891339159011842,10,10
PatchTST,42,115,FTL,1. FTL,10,,,0.013495000147419731,0.015963802384212612,0.011905557550489903,10,10
