building_id,mae,rmse,cvrmse,wape,cold_start,Strategy
1128,23.18796157836914,24.28523133382715,29.953033,28.599676,False,Fed-SimTL
1141,5.008543014526367,5.6564398464989045,26.538404,23.498657,False,Fed-SimTL
1152,202.54049682617188,205.30232090444082,52.57741,51.87012,False,Fed-SimTL
1154,141.48562622070312,147.75785194872049,49.778584,47.665516,False,Fed-SimTL
1158,105.21150207519531,116.42954045526848,49.726315,44.93516,False,Fed-SimTL
1167,24.670764923095703,31.049644834296213,42.067772,33.425312,False,Fed-SimTL
1191,234.6590576171875,243.42067496414515,55.439472,53.444004,False,Fed-SimTL
1193,21.87287712097168,35.558701672705055,48.77023,29.99956,False,Fed-SimTL
1211,13.924124717712402,19.69156936490168,34.947506,24.711761,False,Fed-SimTL
1215,27.809547424316406,30.405824444606825,33.38944,30.538399,False,Fed-SimTL
1218,135.8350067138672,166.59425705700363,58.52124,47.716133,False,Fed-SimTL
1220,187.92074584960938,218.87150197090529,59.845615,51.382805,True,Fed-SimTL
1235,140.35496520996094,151.60364132335346,51.326252,47.517952,False,Fed-SimTL
1255,7.876957893371582,9.05422659121358,22.281422,19.384298,False,Fed-SimTL
1262,32.5808219909668,39.72044953582632,40.974766,33.60968,False,Fed-SimTL
1267,93.16954803466797,99.46183804134378,46.511627,43.569145,False,Fed-SimTL
1268,10.4983549118042,12.177187894965606,28.977507,24.982462,False,Fed-SimTL
1293,26.562894821166992,27.71917387112495,32.792137,31.424246,False,Fed-SimTL
1317,192.98403930664062,199.84341526555235,52.5079,50.70563,False,Fed-SimTL
1334,35.143802642822266,37.5215253976176,36.309223,34.00832,False,Fed-SimTL
1341,7.57632303237915,8.194705966145584,70.186844,64.89046,False,Fed-SimTL
1375,47.47077178955078,48.324768009013766,38.10688,37.433453,True,Fed-SimTL
1407,30.79619026184082,34.87446446161396,37.266777,32.908745,False,Fed-SimTL
1419,5.0176897048950195,5.480051972358563,56.55349,51.781963,False,Fed-SimTL
1447,76.21376037597656,77.6988250997079,41.853912,41.053955,False,Fed-SimTL
196,6.185688018798828,7.628788241534804,18.93328,15.351765,False,FedMetaTL
212,597.0120849609375,598.7050870420261,64.330154,64.14825,True,FedMetaTL
216,48.28193283081055,56.18993537895043,38.468285,33.054375,True,FedMetaTL
228,6.626629829406738,7.71497626468471,25.62527,22.01033,False,FedMetaTL
231,15.672322273254395,16.15690260257158,20.680595,20.060343,False,FedMetaTL
236,7.6307525634765625,9.390197236383461,16.654652,13.534066,False,FedMetaTL
266,16.614442825317383,21.609581185748084,29.18104,22.43573,False,FedMetaTL
294,11.904741287231445,15.009077250195755,25.957573,20.588753,False,FedMetaTL
301,2.321044445037842,2.891413235804095,8.187257,6.5722136,False,FedMetaTL
313,15.765894889831543,20.840358841455323,36.976948,27.97335,False,FedMetaTL
327,47.18583679199219,49.86409018757261,34.61972,32.760254,False,FedMetaTL
331,110.52786254882812,219.01444729743287,127.04078,64.11242,False,FedMetaTL
356,15.60090160369873,15.870750519301172,1571.0892,1544.3762,False,FedMetaTL
400,4.787858486175537,5.303993865157732,24.021883,21.684296,True,FedMetaTL
468,6.707157135009766,8.78535989717833,17.551174,13.399391,False,FedMetaTL
474,8.772028923034668,9.137859323849375,71.65604,68.787315,True,FedMetaTL
480,7.21565580368042,7.7840056538105555,45.463844,42.144302,False,FedMetaTL
503,11.846212387084961,12.087665772114953,96.365456,94.440544,False,FedMetaTL
519,631.957275390625,652.8212571217331,67.15575,65.009476,False,FedMetaTL
524,47.007232666015625,48.831974848229564,34.27352,32.992794,False,FedMetaTL
539,12.401671409606934,12.730494519957041,228.43301,222.53268,True,FedMetaTL
540,87.25325775146484,90.98928401019265,41.703396,39.99105,False,FedMetaTL
545,20.822629928588867,23.738598465977436,27.356544,23.996159,False,FedMetaTL
548,6.204139232635498,6.9672130035871245,38.02104,33.85684,False,FedMetaTL
879,103.5546875,104.86861664870239,42.84782,42.310966,True,FedMetaTL
892,40.683448791503906,43.11660074455806,32.808456,30.957014,False,FedMetaTL
901,51.97577667236328,53.93513945080818,33.71332,32.488586,True,FedMetaTL
907,11.776731491088867,13.314129796802108,18.867228,16.688606,False,FedMetaTL
908,28.369401931762695,33.34835151590143,30.8367,26.232742,False,FedMetaTL
936,13.381842613220215,13.696021645395163,104.80647,102.40226,False,FedMetaTL
947,10.919127464294434,12.02686418132893,18.068302,16.404118,True,FedMetaTL
952,52.841590881347656,55.05697732307073,34.2403,32.862537,False,FedMetaTL
